Date,Time,Complaint Type,Location,Latitude,Longitude,Has_Complaint
2023-02-24,18:12:00,No Complaints,Sector D,30.031271954563522,31.46480174574724,0
2023-09-30,09:04:00,No Complaints,Sector D,30.03106758882303,31.46501150225933,0
2023-09-17,16:16:00,Pets Control,Sector A,30.020641915410426,31.449542019819056,1
2023-03-26,23:33:00,No Complaints,Sector D,30.03082322175142,31.465048739117176,0
2023-01-31,13:33:00,No Complaints,Sector A,30.02060781394175,31.449392004098033,0
2023-03-09,09:31:00,Pets Control,Sector D,30.03102710011984,31.465180252650732,1
2023-06-14,00:27:00,No Complaints,Sector D,30.030881159319886,31.465124982116556,0
2023-06-14,13:30:00,No Complaints,Sector D,30.031143549028528,31.464626145058066,0
2023-09-22,02:06:00,No Complaints,Sector E,30.035544540282114,31.469626252699857,0
2023-01-21,16:17:00,No Complaints,Sector A,30.021119070919855,31.450478055304387,0
2023-06-30,14:05:00,No Complaints,Sector C,30.027214830896877,31.46052094452374,0
2023-09-20,08:18:00,No Complaints,Sector A,30.02075431154055,31.449599577037432,0
2023-11-23,19:35:00,Traffic,Sector A,30.02092776553873,31.449956267382394,1
2023-06-02,05:50:00,No Complaints,Sector A,30.02127459591815,31.449802231360533,0
2023-06-10,08:52:00,No Complaints,Sector D,30.030860666725495,31.464772795548217,0
2023-04-23,21:44:00,No Complaints,Sector D,30.031258102566497,31.464802351939902,0
2023-01-03,00:44:00,Noise,Sector C,30.027128684199774,31.45999734719365,1
2023-06-24,11:15:00,No Complaints,Sector A,30.021302707801794,31.449908233825536,0
2023-12-20,15:59:00,No Complaints,Sector A,30.0207433295791,31.449710732203126,0
2023-05-19,23:17:00,No Complaints,Sector C,30.02745058522487,31.459803284671217,0
2023-02-23,23:37:00,Noise,Sector C,30.026896807919723,31.45991534516561,1
2023-10-30,23:51:00,No Complaints,Sector C,30.026975135961766,31.46025798609614,0
2023-10-28,08:52:00,No Complaints,Sector D,30.03148447036788,31.46439698865422,0
2023-04-11,03:31:00,No Complaints,Sector D,30.03097959018692,31.465486530039172,0
2023-12-09,08:43:00,No Complaints,Sector B,30.023009342701993,31.454738153979417,0
2023-02-16,15:40:00,No Complaints,Sector E,30.035456157183983,31.469840266612277,0
2023-03-27,14:21:00,No Complaints,Sector D,30.031167136645028,31.465426169169316,0
2023-04-30,16:22:00,No Complaints,Sector E,30.035410247220195,31.46954083707182,0
2023-07-17,23:51:00,No Complaints,Sector E,30.034810982982943,31.470486729355205,0
2023-01-28,14:39:00,No Complaints,Sector A,30.020490750393378,31.44949411357182,0
2023-08-23,13:25:00,No Complaints,Sector C,30.027617630805633,31.46042942163417,0
2023-08-07,06:53:00,No Complaints,Sector E,30.034830836417857,31.47045921940761,0
2023-12-31,16:15:00,No Complaints,Sector A,30.020422374180217,31.449871839040412,0
2023-05-27,13:56:00,Traffic,Sector B,30.022956708022473,31.455183408755694,1
2023-04-02,07:12:00,No Complaints,Sector A,30.020407711332368,31.45024132271138,0
2023-12-30,19:10:00,No Complaints,Sector D,30.03095363997886,31.46548539901749,0
2023-09-20,18:15:00,No Complaints,Sector A,30.021519832803374,31.449505565479498,0
2023-07-18,21:49:00,No Complaints,Sector D,30.031589953981495,31.46534437163946,0
2023-08-15,23:56:00,No Complaints,Sector C,30.027098703029168,31.45963243584767,0
2023-08-01,00:22:00,No Complaints,Sector D,30.03152173719039,31.46530696269487,0
2023-05-31,17:16:00,No Complaints,Sector C,30.026772254969043,31.460257102558174,0
2023-11-18,07:01:00,No Complaints,Sector D,30.03110664300055,31.465160194090245,0
2023-09-04,18:24:00,No Complaints,Sector E,30.034963563959376,31.469603971402865,0
2023-01-06,17:03:00,No Complaints,Sector C,30.027576495506068,31.459460323363757,0
2023-03-02,15:28:00,No Complaints,Sector E,30.034398954874863,31.470418093118894,0
2023-04-19,16:30:00,No Complaints,Sector D,30.03115367743648,31.465324344854324,0
2023-07-02,09:47:00,No Complaints,Sector A,30.02050273923561,31.44989394169229,0
2023-04-04,13:31:00,Roads Issues,Sector C,30.026705289826005,31.46042504008372,1
2023-01-19,11:21:00,Traffic,Sector A,30.02127123734229,31.449789661303832,1
2023-07-08,13:36:00,No Complaints,Sector B,30.022522318793303,31.455399924230257,0
2023-12-31,18:49:00,No Complaints,Sector A,30.02119243847359,31.450199827496093,0
2023-07-20,21:00:00,No Complaints,Sector D,30.030968550846605,31.465306477135012,0
2023-09-08,16:44:00,No Complaints,Sector E,30.03449715013569,31.469877607672146,0
2023-12-23,18:07:00,No Complaints,Sector C,30.02659233512187,31.46000928179689,0
2023-12-31,08:34:00,No Complaints,Sector A,30.02068889886261,31.44943799170282,0
2023-09-12,10:39:00,Pets Control,Sector A,30.021129271322437,31.44955374638654,1
2023-01-13,13:50:00,No Complaints,Sector D,30.03117301379304,31.464468578062498,0
2023-08-17,19:59:00,No Complaints,Sector D,30.0312304046481,31.464545718938133,0
2023-06-26,21:41:00,No Complaints,Sector D,30.030972849103346,31.464710308296162,0
2023-03-16,04:00:00,No Complaints,Sector D,30.030646770376453,31.46478525941565,0
2023-04-01,19:23:00,Traffic,Sector B,30.023084168893273,31.454767133285902,1
2023-12-06,08:44:00,No Complaints,Sector E,30.034598538092894,31.4698397288953,0
2023-07-06,11:54:00,Roads Issues,Sector A,30.020773471168088,31.450396465192025,1
2023-04-11,19:26:00,Roads Issues,Sector A,30.020697201636775,31.449847413862116,1
2023-08-31,15:32:00,No Complaints,Sector B,30.02331904788454,31.455547403845518,0
2023-10-19,10:40:00,No Complaints,Sector E,30.034878617217366,31.47041817754715,0
2023-12-03,13:15:00,No Complaints,Sector E,30.03447768316453,31.47058455101761,0
2023-04-04,23:41:00,No Complaints,Sector D,30.03052198328911,31.46497843364031,0
2023-02-12,15:02:00,No Complaints,Sector D,30.031619251036943,31.464669141544285,0
2023-07-10,02:36:00,No Complaints,Sector C,30.02719937966116,31.460296111252106,0
2023-01-19,09:00:00,No Complaints,Sector E,30.035420617317705,31.46947763517867,0
2023-08-19,09:23:00,No Complaints,Sector A,30.02154984577151,31.450168540164448,0
2023-09-17,05:20:00,No Complaints,Sector D,30.03098703810949,31.464802498135786,0
2023-08-29,06:39:00,No Complaints,Sector D,30.031373079725515,31.465236659912193,0
2023-02-12,22:18:00,No Complaints,Sector C,30.026939097762785,31.460398209851796,0
2023-03-22,20:44:00,No Complaints,Sector D,30.03100515694644,31.464648655275646,0
2023-12-07,12:20:00,No Complaints,Sector D,30.030741564614367,31.46502592434342,0
2023-08-08,13:14:00,No Complaints,Sector B,30.023323705844913,31.455450229511737,0
2023-05-02,23:47:00,No Complaints,Sector C,30.026950291093232,31.4605800866661,0
2023-11-27,10:26:00,No Complaints,Sector E,30.035212702875306,31.4699565986776,0
2023-03-12,11:25:00,No Complaints,Sector A,30.020787655665398,31.450014944579344,0
2023-06-16,01:56:00,No Complaints,Sector E,30.03524479134328,31.469956198725715,0
2023-02-10,22:26:00,No Complaints,Sector B,30.02295454167469,31.455475871429243,0
2023-08-08,14:20:00,No Complaints,Sector C,30.02654129266669,31.460423053070276,0
2023-12-01,20:54:00,No Complaints,Sector A,30.021033750518036,31.44942690022256,0
2023-06-12,16:26:00,No Complaints,Sector C,30.027498991449214,31.459932856849747,0
2023-11-06,02:33:00,No Complaints,Sector E,30.03541258651615,31.46947673002212,0
2023-09-02,23:32:00,Noise,Sector C,30.02721070817913,31.459899791691942,1
2023-12-01,22:45:00,Security,Sector D,30.030745875000793,31.464838777040757,1
2023-02-08,20:30:00,No Complaints,Sector B,30.023204472603116,31.45488315828598,0
2023-09-20,18:15:00,No Complaints,Sector D,30.03088450039579,31.46526388105989,0
2023-02-08,18:22:00,No Complaints,Sector B,30.022800583284408,31.45439224432662,0
2023-08-13,10:45:00,No Complaints,Sector B,30.022778495476352,31.454732929637686,0
2023-02-22,05:28:00,No Complaints,Sector E,30.035299502566726,31.469541798887164,0
2023-05-09,23:57:00,No Complaints,Sector E,30.03450948275503,31.470153892312453,0
2023-12-19,15:17:00,No Complaints,Sector A,30.02147032335343,31.44957770413501,0
2023-04-05,05:49:00,Security,Sector E,30.03528417749468,31.469566505863085,1
2023-11-04,09:03:00,No Complaints,Sector A,30.020478822204165,31.450019749633064,0
2023-12-09,17:33:00,No Complaints,Sector C,30.026768621856277,31.460392306973098,0
2023-04-22,01:48:00,No Complaints,Sector B,30.023412038079105,31.45524629802894,0
2023-03-17,08:13:00,No Complaints,Sector D,30.03156291584365,31.465425146382312,0
2023-11-29,13:35:00,No Complaints,Sector A,30.020910233658107,31.449818124898208,0
2023-02-23,15:31:00,No Complaints,Sector A,30.021046276813237,31.450242691458673,0
2023-06-09,05:32:00,No Complaints,Sector A,30.020787081951653,31.44970081665368,0
2023-12-21,17:47:00,No Complaints,Sector D,30.031526685647037,31.465270717861177,0
2023-07-15,18:12:00,No Complaints,Sector C,30.02725197513993,31.45995126248616,0
2023-08-26,00:58:00,No Complaints,Sector D,30.031458831393948,31.464670082220017,0
2023-03-03,03:59:00,Security,Sector E,30.03496374143575,31.470200848441376,1
2023-06-19,23:41:00,Noise,Sector C,30.02719219587167,31.45973507465614,1
2023-10-19,17:52:00,No Complaints,Sector C,30.02746969681858,31.460273455347412,0
2023-12-29,06:08:00,No Complaints,Sector A,30.021529469708774,31.449467435649435,0
2023-03-29,19:30:00,No Complaints,Sector A,30.020463561450697,31.449543548980365,0
2023-01-21,02:43:00,Security,Sector E,30.03495591445096,31.470427197083957,1
2023-11-25,18:25:00,No Complaints,Sector A,30.021511592550958,31.449424523942255,0
2023-02-19,17:45:00,No Complaints,Sector A,30.021273837749778,31.450184465814555,0
2023-11-17,19:57:00,No Complaints,Sector D,30.03137904550674,31.464542014364717,0
2023-02-07,15:14:00,Roads Issues,Sector D,30.030580820795766,31.464942054336127,1
2023-05-29,15:21:00,No Complaints,Sector D,30.030623241302905,31.464505542890826,0
2023-11-21,17:40:00,Noise,Sector D,30.03145392180768,31.46473498798074,1
2023-12-16,22:03:00,No Complaints,Sector D,30.03095257450548,31.464847387513252,0
2023-05-28,09:51:00,Traffic,Sector A,30.02075499544158,31.449646015954357,1
2023-05-17,10:59:00,No Complaints,Sector A,30.020378241748794,31.450501276163617,0
2023-07-13,19:08:00,Noise,Sector C,30.02703968780062,31.460454575758042,1
2023-02-19,18:32:00,No Complaints,Sector B,30.02309019602261,31.454637994193703,0
2023-08-07,14:13:00,No Complaints,Sector A,30.021544989797135,31.450019318266698,0
2023-09-19,11:05:00,No Complaints,Sector A,30.021477376301313,31.449861742150794,0
2023-01-19,09:26:00,No Complaints,Sector E,30.034486590913183,31.47030852653329,0
2023-04-26,14:41:00,No Complaints,Sector A,30.020694341087527,31.450425517132885,0
2023-08-22,13:49:00,No Complaints,Sector C,30.027497240081413,31.459812223869474,0
2023-01-04,08:51:00,No Complaints,Sector D,30.030537755102756,31.46541917719549,0
2023-11-26,07:13:00,No Complaints,Sector A,30.021110789012738,31.45051307423001,0
2023-09-05,21:28:00,No Complaints,Sector B,30.022599164306918,31.45523009111013,0
2023-01-05,09:25:00,Pets Control,Sector D,30.030955585109485,31.46529700270685,1
2023-06-11,08:51:00,Traffic,Sector A,30.02065075897891,31.450239377334082,1
2023-10-29,04:16:00,No Complaints,Sector B,30.022989451271474,31.455492187671734,0
2023-11-13,15:37:00,Roads Issues,Sector C,30.026743415553803,31.460031038848616,1
2023-05-01,18:43:00,No Complaints,Sector E,30.035091520157685,31.469736932797822,0
2023-11-22,18:02:00,No Complaints,Sector D,30.031234622812917,31.465220358607258,0
2023-11-01,20:54:00,Security,Sector E,30.034600031022013,31.470389538672954,1
2023-01-31,09:10:00,Cleaning,Sector E,30.03529036352791,31.47016217341652,1
2023-05-15,15:05:00,No Complaints,Sector D,30.031604374046076,31.46500702276179,0
2023-12-27,06:34:00,No Complaints,Sector A,30.02157721921071,31.450527364803854,0
2023-06-23,23:04:00,No Complaints,Sector C,30.026655079450794,31.4604633476618,0
2023-04-27,17:25:00,Pets Control,Sector E,30.035056684274515,31.469772199547208,1
2023-07-09,17:42:00,No Complaints,Sector D,30.030983031510054,31.464604200372673,0
2023-01-23,08:50:00,Roads Issues,Sector C,30.02676360274058,31.459707354613904,1
2023-02-28,13:16:00,No Complaints,Sector D,30.03144960721916,31.464992695842692,0
2023-06-16,17:16:00,No Complaints,Sector D,30.03054232719681,31.46484706494454,0
2023-08-23,06:45:00,No Complaints,Sector D,30.030911911399755,31.46522715384598,0
2023-09-07,17:20:00,No Complaints,Sector A,30.02157252970899,31.450025012092055,0
2023-06-18,15:06:00,No Complaints,Sector D,30.030445765093443,31.4648065297705,0
2023-10-22,21:55:00,Security,Sector E,30.03499238165408,31.47016080310947,1
2023-07-06,22:28:00,Noise,Sector C,30.026896895995723,31.46037002586917,1
2023-12-13,21:55:00,No Complaints,Sector B,30.023561317229447,31.455194723165302,0
2023-07-31,08:13:00,Roads Issues,Sector D,30.031243449709283,31.464564411924766,1
2023-08-04,22:59:00,Security,Sector E,30.03500678616061,31.470429062197162,1
2023-05-18,19:12:00,No Complaints,Sector C,30.0270724590558,31.460017067448952,0
2023-04-19,10:35:00,No Complaints,Sector A,30.021546479040733,31.449683746181567,0
2023-08-06,22:23:00,No Complaints,Sector D,30.031599971441263,31.464526912971436,0
2023-01-04,14:12:00,Cleaning,Sector B,30.0228977371995,31.45527607798509,1
2023-03-05,15:37:00,No Complaints,Sector E,30.03494624016445,31.470191124349533,0
2023-10-04,08:21:00,Roads Issues,Sector C,30.026870455564257,31.460260738176423,1
2023-01-28,20:46:00,Security,Sector E,30.034810321046297,31.470018827128172,1
2023-01-11,17:02:00,No Complaints,Sector D,30.030989084570287,31.464663601187596,0
2023-01-29,08:02:00,No Complaints,Sector E,30.034740616158782,31.46990003798574,0
2023-06-10,19:44:00,Traffic,Sector C,30.026987296891402,31.460372485809668,1
2023-03-02,17:37:00,Roads Issues,Sector A,30.021331918751436,31.449758584099726,1
2023-08-10,17:01:00,No Complaints,Sector C,30.026850671050482,31.460266818233503,0
2023-11-24,05:27:00,No Complaints,Sector E,30.034616094705136,31.470323259487593,0
2023-07-22,21:13:00,Noise,Sector B,30.02254739363339,31.454596637810987,1
2023-09-22,03:35:00,No Complaints,Sector E,30.034407521874947,31.469807558590425,0
2023-05-26,22:29:00,No Complaints,Sector D,30.030615751957562,31.46496338089351,0
2023-06-23,01:44:00,Noise,Sector C,30.026607007586502,31.460319282009355,1
2023-05-05,09:23:00,No Complaints,Sector D,30.03079573893569,31.465343063262694,0
2023-10-12,17:57:00,No Complaints,Sector D,30.030864235933375,31.465342652029825,0
2023-11-26,18:52:00,Cleaning,Sector E,30.034633725928085,31.470272148912226,1
2023-10-09,09:54:00,No Complaints,Sector A,30.02132389287203,31.450587264349924,0
2023-03-19,18:20:00,No Complaints,Sector E,30.03553299802578,31.469450763348945,0
2023-07-03,11:14:00,No Complaints,Sector D,30.031566487994063,31.465121291390723,0
2023-06-28,07:44:00,Cleaning,Sector A,30.021015345791657,31.44965581866536,1
2023-12-06,09:58:00,No Complaints,Sector E,30.03538190955822,31.47024773068062,0
2023-11-24,00:35:00,No Complaints,Sector D,30.031253080497134,31.465447353977133,0
2023-11-01,15:44:00,No Complaints,Sector D,30.031578219623917,31.465226778227745,0
2023-03-11,11:01:00,No Complaints,Sector C,30.02672065581534,31.459828961811883,0
2023-01-08,01:42:00,No Complaints,Sector E,30.03504910527238,31.47015360577183,0
2023-11-14,09:12:00,No Complaints,Sector D,30.031476293861303,31.464806579371718,0
2023-01-23,08:38:00,No Complaints,Sector C,30.02761651193936,31.459882529835802,0
2023-05-13,10:37:00,No Complaints,Sector A,30.02051319955826,31.45028475114499,0
2023-01-23,08:59:00,No Complaints,Sector D,30.031488924398303,31.464811432705186,0
2023-09-06,15:39:00,No Complaints,Sector D,30.03061245565719,31.46457675808299,0
2023-04-19,20:16:00,No Complaints,Sector C,30.02725553087589,31.46053461298618,0
2023-05-20,19:00:00,No Complaints,Sector C,30.026776100732814,31.459579381946664,0
2023-04-27,18:02:00,No Complaints,Sector A,30.02105650934158,31.45055132375958,0
2023-05-22,15:40:00,No Complaints,Sector D,30.03085126601075,31.465342833968407,0
2023-10-21,08:20:00,No Complaints,Sector B,30.023175621531877,31.455327377974847,0
2023-02-19,11:24:00,No Complaints,Sector E,30.035619112523168,31.46952548852771,0
2023-07-26,08:17:00,No Complaints,Sector C,30.026514118193564,31.46044086709954,0
2023-03-07,18:57:00,No Complaints,Sector B,30.022606433494794,31.455240755566454,0
2023-05-30,08:55:00,Roads Issues,Sector C,30.027015432084,31.459566418544586,1
2023-08-10,16:40:00,No Complaints,Sector E,30.035359592825586,31.47047796652764,0
2023-07-31,22:24:00,No Complaints,Sector D,30.030572003652825,31.464868238429993,0
2023-05-31,16:13:00,No Complaints,Sector E,30.03445414539847,31.469820486774488,0
2023-03-04,09:23:00,No Complaints,Sector C,30.02703322869525,31.459663410307723,0
2023-11-20,04:23:00,No Complaints,Sector D,30.03114614934464,31.464727830931896,0
2023-02-11,10:14:00,No Complaints,Sector D,30.031066263981764,31.464575325884255,0
2023-01-30,14:46:00,No Complaints,Sector C,30.026491593270507,31.459393529012882,0
2023-03-12,16:01:00,No Complaints,Sector A,30.021391273497784,31.45059219214754,0
2023-11-21,23:35:00,No Complaints,Sector B,30.022957473549685,31.454451734502015,0
2023-04-19,08:50:00,No Complaints,Sector B,30.022607804114127,31.45525063016819,0
2023-09-11,09:17:00,Pets Control,Sector E,30.034872744414667,31.46998057311603,1
2023-04-21,18:52:00,No Complaints,Sector D,30.03084078132129,31.464912834176122,0
2023-06-10,20:48:00,No Complaints,Sector B,30.023085500411252,31.454587122422755,0
2023-06-29,21:38:00,No Complaints,Sector A,30.02042103628216,31.449581578066713,0
2023-02-06,17:44:00,No Complaints,Sector C,30.026859554585403,31.459798754559618,0
2023-02-01,20:29:00,No Complaints,Sector D,30.031028187449717,31.465517162447618,0
2023-05-24,19:50:00,No Complaints,Sector B,30.02332082043203,31.454755110541154,0
2023-08-23,21:56:00,No Complaints,Sector D,30.03047045290718,31.465080755582072,0
2023-06-08,18:24:00,No Complaints,Sector A,30.020959650675696,31.449432028817842,0
2023-06-29,18:29:00,No Complaints,Sector A,30.020437368356145,31.449764363252605,0
2023-01-01,19:45:00,No Complaints,Sector A,30.020551020316486,31.450253244288973,0
2023-03-23,08:33:00,No Complaints,Sector B,30.023432732525087,31.45503871188885,0
2023-01-16,11:09:00,Traffic,Sector A,30.020747995935416,31.449535446636357,1
2023-04-27,18:50:00,No Complaints,Sector D,30.031129631065422,31.465343860029666,0
2023-12-18,15:59:00,No Complaints,Sector A,30.021506546714022,31.449803125519185,0
2023-07-17,20:01:00,No Complaints,Sector D,30.031122631000326,31.46478814051294,0
2023-03-02,09:19:00,No Complaints,Sector D,30.031208470272016,31.465574682528874,0
2023-08-12,16:46:00,No Complaints,Sector A,30.021166872059357,31.44987215893135,0
2023-07-31,06:29:00,No Complaints,Sector B,30.02289380485362,31.454396009124896,0
2023-12-17,08:37:00,No Complaints,Sector D,30.0304393266538,31.46533903849684,0
2023-12-06,03:18:00,No Complaints,Sector D,30.03056471794033,31.465352658674878,0
2023-10-27,20:15:00,No Complaints,Sector D,30.030975079480953,31.46495501185933,0
2023-02-27,10:50:00,Roads Issues,Sector C,30.026904066075645,31.459766433083523,1
2023-10-29,13:21:00,Cleaning,Sector A,30.021367414831246,31.44972993581909,1
2023-10-07,13:18:00,No Complaints,Sector E,30.034402748764812,31.470591678837813,0
2023-05-24,18:23:00,No Complaints,Sector C,30.02670678020661,31.459608496092933,0
2023-07-17,05:08:00,Security,Sector B,30.023455150397954,31.45477378358168,1
2023-10-05,23:24:00,Security,Sector E,30.034697795968185,31.469909096998343,1
2023-03-06,12:08:00,No Complaints,Sector D,30.031044990250848,31.464954276799443,0
2023-06-27,08:29:00,No Complaints,Sector E,30.035077082525422,31.469506178300133,0
2023-03-05,12:58:00,No Complaints,Sector B,30.02267755400193,31.45530083830743,0
2023-07-17,00:49:00,No Complaints,Sector D,30.03093836869609,31.465378989411843,0
2023-02-14,23:52:00,Noise,Sector C,30.026633689493128,31.46042239984193,1
2023-08-15,17:35:00,No Complaints,Sector D,30.031509458919988,31.464866474392746,0
2023-01-22,08:07:00,No Complaints,Sector A,30.021309818621084,31.450583950804937,0
2023-11-20,13:05:00,No Complaints,Sector B,30.023364047436292,31.455409563547597,0
2023-07-25,08:36:00,No Complaints,Sector E,30.034847293124812,31.470463607942268,0
2023-07-02,06:40:00,No Complaints,Sector A,30.020705982407883,31.449789447727184,0
2023-06-16,13:11:00,No Complaints,Sector B,30.02328309661002,31.455531677788485,0
2023-11-09,02:23:00,No Complaints,Sector B,30.023455514858814,31.454768681277514,0
2023-03-12,18:38:00,No Complaints,Sector C,30.02698033577971,31.460435070890643,0
2023-05-02,00:41:00,No Complaints,Sector D,30.030614341014576,31.465015627950184,0
2023-02-28,16:14:00,No Complaints,Sector D,30.03056340156718,31.46527316158769,0
2023-04-15,09:58:00,No Complaints,Sector D,30.030472857116266,31.4643854918169,0
2023-03-18,18:05:00,No Complaints,Sector A,30.020633950718835,31.450202453347583,0
2023-03-28,07:23:00,No Complaints,Sector C,30.027352786035422,31.45956973524075,0
2023-01-14,16:21:00,Traffic,Sector B,30.022935476523514,31.45468107888019,1
2023-12-11,18:57:00,No Complaints,Sector C,30.026581373409133,31.460606313587785,0
2023-01-26,22:25:00,No Complaints,Sector D,30.031018720852053,31.465021534935865,0
2023-08-01,03:24:00,No Complaints,Sector D,30.031034758326342,31.465465091815904,0
2023-10-12,16:31:00,No Complaints,Sector C,30.02695680316614,31.46041164534367,0
2023-10-22,17:33:00,No Complaints,Sector D,30.03117680748036,31.465517934018045,0
2023-05-17,02:12:00,Noise,Sector D,30.030913909443615,31.465336951298823,1
2023-08-12,16:20:00,No Complaints,Sector C,30.027387915552975,31.45979657678358,0
2023-07-17,03:01:00,No Complaints,Sector C,30.02711589103351,31.459444403399996,0
2023-04-27,17:10:00,No Complaints,Sector A,30.021570062063287,31.44983256380143,0
2023-09-08,08:01:00,No Complaints,Sector D,30.03091243655025,31.465271462637432,0
2023-04-24,08:09:00,No Complaints,Sector A,30.021574259223218,31.449446997739898,0
2023-12-11,19:10:00,No Complaints,Sector D,30.03154764785378,31.46441888199408,0
2023-05-05,14:53:00,No Complaints,Sector E,30.035497156959337,31.46961782856815,0
2023-09-15,14:35:00,No Complaints,Sector A,30.020388988002754,31.45012225409375,0
2023-07-22,20:59:00,No Complaints,Sector D,30.031568541377588,31.465489001190022,0
2023-03-16,09:07:00,No Complaints,Sector A,30.021436887523315,31.45006212705119,0
2023-05-21,03:08:00,No Complaints,Sector D,30.031548638438263,31.465572432414685,0
2023-02-08,18:34:00,No Complaints,Sector D,30.03154697112008,31.465130436080162,0
2023-04-15,18:24:00,No Complaints,Sector A,30.021353493115036,31.44963673746069,0
2023-04-20,08:07:00,Cleaning,Sector B,30.02329027462643,31.455487973489124,1
2023-08-15,08:20:00,No Complaints,Sector D,30.03138528005482,31.465375624728093,0
2023-12-21,19:13:00,Noise,Sector D,30.030600017372127,31.465425853185362,1
2023-08-21,09:52:00,Cleaning,Sector E,30.034555581628247,31.470037641747624,1
2023-08-31,19:38:00,No Complaints,Sector D,30.03116525338485,31.465442489106888,0
2023-01-03,17:39:00,No Complaints,Sector B,30.023396126931292,31.45536138919602,0
2023-04-23,13:46:00,No Complaints,Sector C,30.027221931917342,31.45991871624684,0
2023-10-22,19:34:00,No Complaints,Sector A,30.02139447828718,31.45027339788886,0
2023-07-07,19:01:00,No Complaints,Sector D,30.031451003741957,31.465454723840057,0
2023-10-13,18:13:00,No Complaints,Sector D,30.031025889052547,31.464723086552894,0
2023-11-25,09:54:00,No Complaints,Sector E,30.034389055139084,31.46947572052374,0
